fragment_1,fragment_2,overlap_size,node_1,node_2,same_node
decade_1950s,primary_genre_Action,20,node_9,node_8,False
decade_1950s,primary_genre_Adventure,18,node_9,node_8,False
decade_1950s,primary_genre_Animation,12,node_9,node_8,False
decade_1950s,primary_genre_Biography,6,node_9,node_8,False
decade_1950s,primary_genre_Comedy,128,node_9,node_8,False
decade_1950s,primary_genre_Crime,23,node_9,node_8,False
decade_1950s,primary_genre_Documentary,48,node_9,node_8,False
decade_1950s,primary_genre_Drama,195,node_9,node_8,False
decade_1950s,primary_genre_Family,112,node_9,node_8,False
decade_1950s,primary_genre_Fantasy,9,node_9,node_8,False
decade_1950s,primary_genre_Game-Show,16,node_9,node_8,False
decade_1950s,primary_genre_History,1,node_9,node_8,False
decade_1950s,primary_genre_Horror,2,node_9,node_8,False
decade_1950s,primary_genre_Music,50,node_9,node_8,False
decade_1950s,primary_genre_Musical,4,node_9,node_8,False
decade_1950s,primary_genre_Mystery,3,node_9,node_8,False
decade_1950s,primary_genre_News,64,node_9,node_8,False
decade_1950s,primary_genre_Romance,2,node_9,node_8,False
decade_1950s,primary_genre_Short,13,node_9,node_8,False
decade_1950s,primary_genre_Sport,9,node_9,node_8,False
decade_1950s,primary_genre_Talk-Show,15,node_9,node_8,False
decade_1950s,primary_genre_Thriller,1,node_9,node_8,False
decade_1950s,primary_genre_UNKNOWN,44,node_9,node_8,False
decade_1950s,primary_genre_War,1,node_9,node_8,False
decade_1950s,primary_genre_Western,15,node_9,node_8,False
decade_1950s,title_type_movie,108,node_9,node_7,False
decade_1950s,title_type_short,50,node_9,node_7,False
decade_1950s,title_type_tvEpisode,598,node_9,node_7,False
decade_1950s,title_type_tvMiniSeries,4,node_9,node_7,False
decade_1950s,title_type_tvMovie,23,node_9,node_7,False
decade_1950s,title_type_tvSeries,24,node_9,node_7,False
decade_1950s,title_type_tvShort,2,node_9,node_7,False
decade_1950s,title_type_tvSpecial,2,node_9,node_7,False
decade_1960s,primary_genre_Action,50,node_9,node_8,False
decade_1960s,primary_genre_Adventure,30,node_9,node_8,False
decade_1960s,primary_genre_Animation,37,node_9,node_8,False
decade_1960s,primary_genre_Biography,9,node_9,node_8,False
decade_1960s,primary_genre_Comedy,217,node_9,node_8,False
decade_1960s,primary_genre_Crime,59,node_9,node_8,False
decade_1960s,primary_genre_Documentary,92,node_9,node_8,False
decade_1960s,primary_genre_Drama,338,node_9,node_8,False
decade_1960s,primary_genre_Family,143,node_9,node_8,False
decade_1960s,primary_genre_Fantasy,21,node_9,node_8,False
decade_1960s,primary_genre_Game-Show,72,node_9,node_8,False
decade_1960s,primary_genre_History,2,node_9,node_8,False
decade_1960s,primary_genre_Horror,6,node_9,node_8,False
decade_1960s,primary_genre_Music,50,node_9,node_8,False
decade_1960s,primary_genre_Musical,4,node_9,node_8,False
decade_1960s,primary_genre_Mystery,9,node_9,node_8,False
decade_1960s,primary_genre_News,172,node_9,node_8,False
decade_1960s,primary_genre_Reality-TV,2,node_9,node_8,False
decade_1960s,primary_genre_Romance,16,node_9,node_8,False
decade_1960s,primary_genre_Sci-Fi,1,node_9,node_8,False
decade_1960s,primary_genre_Short,22,node_9,node_8,False
decade_1960s,primary_genre_Sport,22,node_9,node_8,False
decade_1960s,primary_genre_Talk-Show,70,node_9,node_8,False
decade_1960s,primary_genre_Thriller,4,node_9,node_8,False
decade_1960s,primary_genre_UNKNOWN,129,node_9,node_8,False
decade_1960s,primary_genre_War,1,node_9,node_8,False
decade_1960s,primary_genre_Western,18,node_9,node_8,False
decade_1960s,title_type_movie,137,node_9,node_7,False
decade_1960s,title_type_short,71,node_9,node_7,False
decade_1960s,title_type_tvEpisode,1295,node_9,node_7,False
decade_1960s,title_type_tvMiniSeries,1,node_9,node_7,False
decade_1960s,title_type_tvMovie,54,node_9,node_7,False
decade_1960s,title_type_tvSeries,24,node_9,node_7,False
decade_1960s,title_type_tvShort,1,node_9,node_7,False
decade_1960s,title_type_tvSpecial,12,node_9,node_7,False
decade_1960s,title_type_videoGame,1,node_9,node_7,False
decade_1970s,primary_genre_Action,73,node_9,node_8,False
decade_1970s,primary_genre_Adult,18,node_9,node_8,False
decade_1970s,primary_genre_Adventure,49,node_9,node_8,False
decade_1970s,primary_genre_Animation,71,node_9,node_8,False
decade_1970s,primary_genre_Biography,17,node_9,node_8,False
decade_1970s,primary_genre_Comedy,297,node_9,node_8,False
decade_1970s,primary_genre_Crime,63,node_9,node_8,False
decade_1970s,primary_genre_Documentary,133,node_9,node_8,False
decade_1970s,primary_genre_Drama,458,node_9,node_8,False
decade_1970s,primary_genre_Family,105,node_9,node_8,False
decade_1970s,primary_genre_Fantasy,32,node_9,node_8,False
decade_1970s,primary_genre_Game-Show,65,node_9,node_8,False
decade_1970s,primary_genre_History,11,node_9,node_8,False
decade_1970s,primary_genre_Horror,14,node_9,node_8,False
decade_1970s,primary_genre_Music,40,node_9,node_8,False
decade_1970s,primary_genre_Musical,8,node_9,node_8,False
decade_1970s,primary_genre_Mystery,1,node_9,node_8,False
decade_1970s,primary_genre_News,220,node_9,node_8,False
decade_1970s,primary_genre_Reality-TV,6,node_9,node_8,False
decade_1970s,primary_genre_Romance,8,node_9,node_8,False
decade_1970s,primary_genre_Short,34,node_9,node_8,False
decade_1970s,primary_genre_Sport,26,node_9,node_8,False
decade_1970s,primary_genre_Talk-Show,81,node_9,node_8,False
decade_1970s,primary_genre_Thriller,2,node_9,node_8,False
decade_1970s,primary_genre_UNKNOWN,132,node_9,node_8,False
decade_1970s,primary_genre_War,2,node_9,node_8,False
decade_1970s,primary_genre_Western,2,node_9,node_8,False
decade_1970s,title_type_movie,168,node_9,node_7,False
decade_1970s,title_type_short,90,node_9,node_7,False
decade_1970s,title_type_tvEpisode,1559,node_9,node_7,False
decade_1970s,title_type_tvMiniSeries,15,node_9,node_7,False
decade_1970s,title_type_tvMovie,69,node_9,node_7,False
decade_1970s,title_type_tvSeries,41,node_9,node_7,False
decade_1970s,title_type_tvShort,7,node_9,node_7,False
decade_1970s,title_type_tvSpecial,11,node_9,node_7,False
decade_1970s,title_type_video,3,node_9,node_7,False
decade_1970s,title_type_videoGame,5,node_9,node_7,False
decade_1980s,primary_genre_Action,100,node_9,node_8,False
decade_1980s,primary_genre_Adult,34,node_9,node_8,False
decade_1980s,primary_genre_Adventure,63,node_9,node_8,False
decade_1980s,primary_genre_Animation,72,node_9,node_8,False
decade_1980s,primary_genre_Biography,20,node_9,node_8,False
decade_1980s,primary_genre_Comedy,337,node_9,node_8,False
decade_1980s,primary_genre_Crime,90,node_9,node_8,False
decade_1980s,primary_genre_Documentary,159,node_9,node_8,False
decade_1980s,primary_genre_Drama,514,node_9,node_8,False
decade_1980s,primary_genre_Family,113,node_9,node_8,False
decade_1980s,primary_genre_Fantasy,24,node_9,node_8,False
decade_1980s,primary_genre_Game-Show,96,node_9,node_8,False
decade_1980s,primary_genre_History,5,node_9,node_8,False
decade_1980s,primary_genre_Horror,7,node_9,node_8,False
decade_1980s,primary_genre_Music,59,node_9,node_8,False
decade_1980s,primary_genre_Musical,4,node_9,node_8,False
decade_1980s,primary_genre_Mystery,2,node_9,node_8,False
decade_1980s,primary_genre_News,204,node_9,node_8,False
decade_1980s,primary_genre_Reality-TV,12,node_9,node_8,False
decade_1980s,primary_genre_Romance,10,node_9,node_8,False
decade_1980s,primary_genre_Sci-Fi,8,node_9,node_8,False
decade_1980s,primary_genre_Short,25,node_9,node_8,False
decade_1980s,primary_genre_Sport,34,node_9,node_8,False
decade_1980s,primary_genre_Talk-Show,97,node_9,node_8,False
decade_1980s,primary_genre_Thriller,7,node_9,node_8,False
decade_1980s,primary_genre_UNKNOWN,143,node_9,node_8,False
decade_1980s,title_type_movie,203,node_9,node_7,False
decade_1980s,title_type_short,63,node_9,node_7,False
decade_1980s,title_type_tvEpisode,1733,node_9,node_7,False
decade_1980s,title_type_tvMiniSeries,8,node_9,node_7,False
decade_1980s,title_type_tvMovie,79,node_9,node_7,False
decade_1980s,title_type_tvSeries,58,node_9,node_7,False
decade_1980s,title_type_tvShort,3,node_9,node_7,False
decade_1980s,title_type_tvSpecial,17,node_9,node_7,False
decade_1980s,title_type_video,54,node_9,node_7,False
decade_1980s,title_type_videoGame,21,node_9,node_7,False
decade_1990s,primary_genre_Action,195,node_9,node_8,False
decade_1990s,primary_genre_Adult,104,node_9,node_8,False
decade_1990s,primary_genre_Adventure,106,node_9,node_8,False
decade_1990s,primary_genre_Animation,129,node_9,node_8,False
decade_1990s,primary_genre_Biography,38,node_9,node_8,False
decade_1990s,primary_genre_Comedy,603,node_9,node_8,False
decade_1990s,primary_genre_Crime,127,node_9,node_8,False
decade_1990s,primary_genre_Documentary,319,node_9,node_8,False
decade_1990s,primary_genre_Drama,769,node_9,node_8,False
decade_1990s,primary_genre_Family,139,node_9,node_8,False
decade_1990s,primary_genre_Fantasy,16,node_9,node_8,False
decade_1990s,primary_genre_Game-Show,115,node_9,node_8,False
decade_1990s,primary_genre_History,8,node_9,node_8,False
decade_1990s,primary_genre_Horror,12,node_9,node_8,False
decade_1990s,primary_genre_Music,64,node_9,node_8,False
decade_1990s,primary_genre_Musical,8,node_9,node_8,False
decade_1990s,primary_genre_Mystery,3,node_9,node_8,False
decade_1990s,primary_genre_News,314,node_9,node_8,False
decade_1990s,primary_genre_Reality-TV,31,node_9,node_8,False
decade_1990s,primary_genre_Romance,22,node_9,node_8,False
decade_1990s,primary_genre_Sci-Fi,6,node_9,node_8,False
decade_1990s,primary_genre_Short,51,node_9,node_8,False
decade_1990s,primary_genre_Sport,59,node_9,node_8,False
decade_1990s,primary_genre_Talk-Show,164,node_9,node_8,False
decade_1990s,primary_genre_Thriller,6,node_9,node_8,False
decade_1990s,primary_genre_UNKNOWN,220,node_9,node_8,False
decade_1990s,primary_genre_War,1,node_9,node_8,False
decade_1990s,title_type_movie,221,node_9,node_7,False
decade_1990s,title_type_short,124,node_9,node_7,False
decade_1990s,title_type_tvEpisode,2863,node_9,node_7,False
decade_1990s,title_type_tvMiniSeries,15,node_9,node_7,False
decade_1990s,title_type_tvMovie,88,node_9,node_7,False
decade_1990s,title_type_tvSeries,99,node_9,node_7,False
decade_1990s,title_type_tvShort,1,node_9,node_7,False
decade_1990s,title_type_tvSpecial,18,node_9,node_7,False
decade_1990s,title_type_video,167,node_9,node_7,False
decade_1990s,title_type_videoGame,33,node_9,node_7,False
decade_2000s,primary_genre_Action,368,node_9,node_8,False
decade_2000s,primary_genre_Adult,388,node_9,node_8,False
decade_2000s,primary_genre_Adventure,200,node_9,node_8,False
decade_2000s,primary_genre_Animation,245,node_9,node_8,False
decade_2000s,primary_genre_Biography,89,node_9,node_8,False
decade_2000s,primary_genre_Comedy,1279,node_9,node_8,False
decade_2000s,primary_genre_Crime,240,node_9,node_8,False
decade_2000s,primary_genre_Documentary,774,node_9,node_8,False
decade_2000s,primary_genre_Drama,1462,node_9,node_8,False
decade_2000s,primary_genre_Family,207,node_9,node_8,False
decade_2000s,primary_genre_Fantasy,28,node_9,node_8,False
decade_2000s,primary_genre_Game-Show,258,node_9,node_8,False
decade_2000s,primary_genre_History,13,node_9,node_8,False
decade_2000s,primary_genre_Horror,28,node_9,node_8,False
decade_2000s,primary_genre_Music,169,node_9,node_8,False
decade_2000s,primary_genre_Musical,17,node_9,node_8,False
decade_2000s,primary_genre_Mystery,6,node_9,node_8,False
decade_2000s,primary_genre_News,497,node_9,node_8,False
decade_2000s,primary_genre_Reality-TV,267,node_9,node_8,False
decade_2000s,primary_genre_Romance,64,node_9,node_8,False
decade_2000s,primary_genre_Sci-Fi,7,node_9,node_8,False
decade_2000s,primary_genre_Short,168,node_9,node_8,False
decade_2000s,primary_genre_Sport,122,node_9,node_8,False
decade_2000s,primary_genre_Talk-Show,354,node_9,node_8,False
decade_2000s,primary_genre_Thriller,20,node_9,node_8,False
decade_2000s,primary_genre_UNKNOWN,298,node_9,node_8,False
decade_2000s,primary_genre_War,1,node_9,node_8,False
decade_2000s,primary_genre_Western,1,node_9,node_8,False
decade_2000s,title_type_movie,356,node_9,node_7,False
decade_2000s,title_type_short,549,node_9,node_7,False
decade_2000s,title_type_tvEpisode,5700,node_9,node_7,False
decade_2000s,title_type_tvMiniSeries,17,node_9,node_7,False
decade_2000s,title_type_tvMovie,145,node_9,node_7,False
decade_2000s,title_type_tvSeries,228,node_9,node_7,False
decade_2000s,title_type_tvShort,11,node_9,node_7,False
decade_2000s,title_type_tvSpecial,49,node_9,node_7,False
decade_2000s,title_type_video,474,node_9,node_7,False
decade_2000s,title_type_videoGame,41,node_9,node_7,False
decade_2010s,primary_genre_Action,777,node_9,node_8,False
decade_2010s,primary_genre_Adult,899,node_9,node_8,False
decade_2010s,primary_genre_Adventure,380,node_9,node_8,False
decade_2010s,primary_genre_Animation,521,node_9,node_8,False
decade_2010s,primary_genre_Biography,242,node_9,node_8,False
decade_2010s,primary_genre_Comedy,3260,node_9,node_8,False
decade_2010s,primary_genre_Crime,514,node_9,node_8,False
decade_2010s,primary_genre_Documentary,1611,node_9,node_8,False
decade_2010s,primary_genre_Drama,2648,node_9,node_8,False
decade_2010s,primary_genre_Family,344,node_9,node_8,False
decade_2010s,primary_genre_Fantasy,85,node_9,node_8,False
decade_2010s,primary_genre_Game-Show,412,node_9,node_8,False
decade_2010s,primary_genre_History,69,node_9,node_8,False
decade_2010s,primary_genre_Horror,192,node_9,node_8,False
decade_2010s,primary_genre_Music,288,node_9,node_8,False
decade_2010s,primary_genre_Musical,29,node_9,node_8,False
decade_2010s,primary_genre_Mystery,66,node_9,node_8,False
decade_2010s,primary_genre_News,1625,node_9,node_8,False
decade_2010s,primary_genre_Reality-TV,901,node_9,node_8,False
decade_2010s,primary_genre_Romance,177,node_9,node_8,False
decade_2010s,primary_genre_Sci-Fi,99,node_9,node_8,False
decade_2010s,primary_genre_Short,474,node_9,node_8,False
decade_2010s,primary_genre_Sport,313,node_9,node_8,False
decade_2010s,primary_genre_Talk-Show,1304,node_9,node_8,False
decade_2010s,primary_genre_Thriller,44,node_9,node_8,False
decade_2010s,primary_genre_UNKNOWN,454,node_9,node_8,False
decade_2010s,primary_genre_War,3,node_9,node_8,False
decade_2010s,primary_genre_Western,1,node_9,node_8,False
decade_2010s,title_type_movie,681,node_9,node_7,False
decade_2010s,title_type_short,2159,node_9,node_7,False
decade_2010s,title_type_tvEpisode,13432,node_9,node_7,False
decade_2010s,title_type_tvMiniSeries,120,node_9,node_7,False
decade_2010s,title_type_tvMovie,177,node_9,node_7,False
decade_2010s,title_type_tvSeries,457,node_9,node_7,False
decade_2010s,title_type_tvShort,17,node_9,node_7,False
decade_2010s,title_type_tvSpecial,73,node_9,node_7,False
decade_2010s,title_type_video,538,node_9,node_7,False
decade_2010s,title_type_videoGame,78,node_9,node_7,False
decade_2020s,primary_genre_Action,540,node_9,node_8,False
decade_2020s,primary_genre_Adult,434,node_9,node_8,False
decade_2020s,primary_genre_Adventure,293,node_9,node_8,False
decade_2020s,primary_genre_Animation,391,node_9,node_8,False
decade_2020s,primary_genre_Biography,110,node_9,node_8,False
decade_2020s,primary_genre_Comedy,1798,node_9,node_8,False
decade_2020s,primary_genre_Crime,380,node_9,node_8,False
decade_2020s,primary_genre_Documentary,1209,node_9,node_8,False
decade_2020s,primary_genre_Drama,2796,node_9,node_8,False
decade_2020s,primary_genre_Family,196,node_9,node_8,False
decade_2020s,primary_genre_Fantasy,72,node_9,node_8,False
decade_2020s,primary_genre_Game-Show,351,node_9,node_8,False
decade_2020s,primary_genre_History,75,node_9,node_8,False
decade_2020s,primary_genre_Horror,186,node_9,node_8,False
decade_2020s,primary_genre_Music,193,node_9,node_8,False
decade_2020s,primary_genre_Musical,24,node_9,node_8,False
decade_2020s,primary_genre_Mystery,50,node_9,node_8,False
decade_2020s,primary_genre_News,1378,node_9,node_8,False
decade_2020s,primary_genre_Reality-TV,501,node_9,node_8,False
decade_2020s,primary_genre_Romance,149,node_9,node_8,False
decade_2020s,primary_genre_Sci-Fi,62,node_9,node_8,False
decade_2020s,primary_genre_Short,375,node_9,node_8,False
decade_2020s,primary_genre_Sport,316,node_9,node_8,False
decade_2020s,primary_genre_Talk-Show,1003,node_9,node_8,False
decade_2020s,primary_genre_Thriller,45,node_9,node_8,False
decade_2020s,primary_genre_UNKNOWN,426,node_9,node_8,False
decade_2020s,primary_genre_War,2,node_9,node_8,False
decade_2020s,primary_genre_Western,1,node_9,node_8,False
decade_2020s,title_type_movie,552,node_9,node_7,False
decade_2020s,title_type_short,1280,node_9,node_7,False
decade_2020s,title_type_tvEpisode,10623,node_9,node_7,False
decade_2020s,title_type_tvMiniSeries,124,node_9,node_7,False
decade_2020s,title_type_tvMovie,74,node_9,node_7,False
decade_2020s,title_type_tvSeries,330,node_9,node_7,False
decade_2020s,title_type_tvShort,3,node_9,node_7,False
decade_2020s,title_type_tvSpecial,70,node_9,node_7,False
decade_2020s,title_type_video,255,node_9,node_7,False
decade_2020s,title_type_videoGame,45,node_9,node_7,False
decade_UNKNOWN,primary_genre_Action,225,node_9,node_8,False
decade_UNKNOWN,primary_genre_Adult,7,node_9,node_8,False
decade_UNKNOWN,primary_genre_Adventure,130,node_9,node_8,False
decade_UNKNOWN,primary_genre_Animation,245,node_9,node_8,False
decade_UNKNOWN,primary_genre_Biography,49,node_9,node_8,False
decade_UNKNOWN,primary_genre_Comedy,981,node_9,node_8,False
decade_UNKNOWN,primary_genre_Crime,158,node_9,node_8,False
decade_UNKNOWN,primary_genre_Documentary,204,node_9,node_8,False
decade_UNKNOWN,primary_genre_Drama,2195,node_9,node_8,False
decade_UNKNOWN,primary_genre_Family,265,node_9,node_8,False
decade_UNKNOWN,primary_genre_Fantasy,30,node_9,node_8,False
decade_UNKNOWN,primary_genre_Game-Show,86,node_9,node_8,False
decade_UNKNOWN,primary_genre_History,18,node_9,node_8,False
decade_UNKNOWN,primary_genre_Horror,83,node_9,node_8,False
decade_UNKNOWN,primary_genre_Music,87,node_9,node_8,False
decade_UNKNOWN,primary_genre_Musical,17,node_9,node_8,False
decade_UNKNOWN,primary_genre_Mystery,13,node_9,node_8,False
decade_UNKNOWN,primary_genre_News,407,node_9,node_8,False
decade_UNKNOWN,primary_genre_Reality-TV,197,node_9,node_8,False
decade_UNKNOWN,primary_genre_Romance,175,node_9,node_8,False
decade_UNKNOWN,primary_genre_Sci-Fi,35,node_9,node_8,False
decade_UNKNOWN,primary_genre_Short,42,node_9,node_8,False
decade_UNKNOWN,primary_genre_Sport,28,node_9,node_8,False
decade_UNKNOWN,primary_genre_Talk-Show,379,node_9,node_8,False
decade_UNKNOWN,primary_genre_Thriller,61,node_9,node_8,False
decade_UNKNOWN,primary_genre_UNKNOWN,375,node_9,node_8,False
decade_UNKNOWN,primary_genre_War,3,node_9,node_8,False
decade_UNKNOWN,primary_genre_Western,1,node_9,node_8,False
decade_UNKNOWN,title_type_movie,492,node_9,node_7,False
decade_UNKNOWN,title_type_short,200,node_9,node_7,False
decade_UNKNOWN,title_type_tvEpisode,5644,node_9,node_7,False
decade_UNKNOWN,title_type_tvMiniSeries,20,node_9,node_7,False
decade_UNKNOWN,title_type_tvMovie,19,node_9,node_7,False
decade_UNKNOWN,title_type_tvSeries,109,node_9,node_7,False
decade_UNKNOWN,title_type_tvSpecial,1,node_9,node_7,False
decade_UNKNOWN,title_type_video,8,node_9,node_7,False
decade_UNKNOWN,title_type_videoGame,3,node_9,node_7,False
primary_genre_Action,title_type_movie,268,node_8,node_7,False
primary_genre_Action,title_type_short,130,node_8,node_7,False
primary_genre_Action,title_type_tvEpisode,1741,node_8,node_7,False
primary_genre_Action,title_type_tvMiniSeries,11,node_8,node_7,False
primary_genre_Action,title_type_tvMovie,11,node_8,node_7,False
primary_genre_Action,title_type_tvSeries,53,node_8,node_7,False
primary_genre_Action,title_type_tvShort,1,node_8,node_7,False
primary_genre_Action,title_type_tvSpecial,5,node_8,node_7,False
primary_genre_Action,title_type_video,61,node_8,node_7,False
primary_genre_Action,title_type_videoGame,83,node_8,node_7,False
primary_genre_Adult,title_type_movie,52,node_8,node_7,False
primary_genre_Adult,title_type_short,7,node_8,node_7,False
primary_genre_Adult,title_type_tvEpisode,1266,node_8,node_7,False
primary_genre_Adult,title_type_tvMiniSeries,1,node_8,node_7,False
primary_genre_Adult,title_type_tvSeries,8,node_8,node_7,False
primary_genre_Adult,title_type_video,535,node_8,node_7,False
primary_genre_Adult,title_type_videoGame,15,node_8,node_7,False
primary_genre_Adventure,title_type_movie,97,node_8,node_7,False
primary_genre_Adventure,title_type_short,59,node_8,node_7,False
primary_genre_Adventure,title_type_tvEpisode,1020,node_8,node_7,False
primary_genre_Adventure,title_type_tvMiniSeries,9,node_8,node_7,False
primary_genre_Adventure,title_type_tvMovie,9,node_8,node_7,False
primary_genre_Adventure,title_type_tvSeries,39,node_8,node_7,False
primary_genre_Adventure,title_type_tvShort,2,node_8,node_7,False
primary_genre_Adventure,title_type_tvSpecial,1,node_8,node_7,False
primary_genre_Adventure,title_type_video,19,node_8,node_7,False
primary_genre_Adventure,title_type_videoGame,33,node_8,node_7,False
primary_genre_Animation,title_type_movie,34,node_8,node_7,False
primary_genre_Animation,title_type_short,301,node_8,node_7,False
primary_genre_Animation,title_type_tvEpisode,1305,node_8,node_7,False
primary_genre_Animation,title_type_tvMiniSeries,12,node_8,node_7,False
primary_genre_Animation,title_type_tvMovie,8,node_8,node_7,False
primary_genre_Animation,title_type_tvSeries,63,node_8,node_7,False
primary_genre_Animation,title_type_tvShort,5,node_8,node_7,False
primary_genre_Animation,title_type_tvSpecial,2,node_8,node_7,False
primary_genre_Animation,title_type_video,31,node_8,node_7,False
primary_genre_Animation,title_type_videoGame,5,node_8,node_7,False
primary_genre_Biography,title_type_movie,96,node_8,node_7,False
primary_genre_Biography,title_type_short,53,node_8,node_7,False
primary_genre_Biography,title_type_tvEpisode,360,node_8,node_7,False
primary_genre_Biography,title_type_tvMiniSeries,6,node_8,node_7,False
primary_genre_Biography,title_type_tvMovie,26,node_8,node_7,False
primary_genre_Biography,title_type_tvSeries,13,node_8,node_7,False
primary_genre_Biography,title_type_tvShort,1,node_8,node_7,False
primary_genre_Biography,title_type_tvSpecial,4,node_8,node_7,False
primary_genre_Biography,title_type_video,23,node_8,node_7,False
primary_genre_Comedy,title_type_movie,454,node_8,node_7,False
primary_genre_Comedy,title_type_short,925,node_8,node_7,False
primary_genre_Comedy,title_type_tvEpisode,7156,node_8,node_7,False
primary_genre_Comedy,title_type_tvMiniSeries,50,node_8,node_7,False
primary_genre_Comedy,title_type_tvMovie,128,node_8,node_7,False
primary_genre_Comedy,title_type_tvSeries,233,node_8,node_7,False
primary_genre_Comedy,title_type_tvShort,12,node_8,node_7,False
primary_genre_Comedy,title_type_tvSpecial,45,node_8,node_7,False
